teks,target_bank,sentimen
"Minggu lalu, pas tanggal tua, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu. Bank Mandiri gak sebagus Bank BNI sih.",Bank BNI,negatif
Weekend sale bank bri selalu ada promo hotel dan travel. Worth it banget pilih Bank BRI!,Bank BRI,positif
"Minggu lalu, tengah malam, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri hampir sama kayak Bank BNI sih.",Bank BNI,negatif
Teknologi ai di bank bca membantu deteksi fraud dengan akurat. Bank BCA emang the best!,Bank BCA,positif
"Sejak kemarin, pas lagi butuh dana darurat, BRImo sangat stabil dan jarang error, bisa diandalkan. Bank BRI gak sebagus Bank BCA sih.",Bank BRI,positif
"Honestly, waktu mau bayar tagihan, font di Livin by Mandiri terlalu kecil, susah dibaca orang tua parah. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Dari pengalaman, pas weekend, jam operasional cabang Bank BNI terbatas, sulit pas hari kerja super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Proses verifikasi buka rekening bank bri via video call cepat dan mudah, namun keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan.",Bank BRI,positif
"Kesel bener-bener sama Bank Mandiri, akhir-akhir ini susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh.",Bank Mandiri,negatif
"Sebagai yang first time banking, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kesel sangat sama Bank BNI, minggu lalu biaya tarik tunai di ATM bank lain dari Bank BNI selangit.",Bank BNI,negatif
"Sejak pakai, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam, di sisi lain susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh total.",Bank Mandiri,positif
"Honestly, Bank BCA overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan update myBCA selalu membawa fitur baru yang berguna, tapi jam operasional cabang Bank BCA terbatas, sulit pas hari kerja.",Bank BCA,campuran
"Menurutku, Bank BCA overall bagus, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya dan pemegang kartu debit Bank BCA sering dapat cashback di supermarket, tapi kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Dari tadi pagi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot super. Kecewa sama Bank BNI.",Bank BNI,negatif
"Sejauh ini, Bank BCA overall bagus, onboarding di Bank BCA dikasih welcome gift yang menarik dan integrasi dengan berbagai platform digital di Bank BCA seamless, di sisi lain kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Menurutku, reksadana di Bank BCA performanya konsisten bagus, cuma notifikasi Livin by Mandiri spam banget, banyak yang gak penting sangat.",Bank Mandiri,negatif
"Sejak kemarin, pas system maintenance, aplikasi Livin by Mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank Mandiri setara dengan Bank BRI sih.",Bank BRI,negatif
"Minggu lalu, saat transfer ke orang tua, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI jauh lebih baik dari Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau boleh jujur, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan, sayangnya petugas security Bank BNI kadang kurang ramah ke nasabah total.",Bank BNI,negatif
"Dokumen yang dibutuhkan buka rekening bank mandiri simpel, cuma ktp, walaupun font di myBCA terlalu kecil, susah dibaca orang tua.",Bank Mandiri,positif
"Menurutku, API Bank BRI untuk developer sangat well-documented, walaupun proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama ekstrem.",Bank BRI,positif
"Menurutku, Bank BCA overall bagus, facial recognition di myBCA lebih cepet dari fingerprint dan robo advisor Bank BCA membantu pilih portofolio yang tepat, sayangnya ATM Bank BCA gak ada fasilitas deposit, harus ke teller.",Bank BCA,campuran
"Kalau menurut saya, saat transfer ke orang tua, sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Sebagai yang sebagai freelancer, masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sebagai yang untuk usaha kecil, live chat di website Bank BRI selalu ada yang standby. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Menurutku, Bank BCA overall bagus, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP dan kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai, namun sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Sejauh ini, Bank BCA overall bagus, petugas di kantor cabang Bank BCA ramah-ramah dan informatif dan layar ATM Bank BCA jernih dan touchscreen-nya sensitif, namun biaya tarik tunai di ATM bank lain dari Bank BCA selangit.",Bank BCA,campuran
"Sebagai yang buat anak kuliah, petugas di kantor cabang Bank BNI ramah-ramah dan informatif. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kesel parah sama Bank BRI, kemarin sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BRI,negatif
"Sebagai yang pensiun dari bank lama, bisa bayar tagihan listrik dan PDAM di ATM Bank Mandiri. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Minta saran dong, antara Bank Mandiri dan Bank BRI mana yang lebih worth it?",Bank Mandiri,netral
"Sejauh ini, biaya transfer online Bank Mandiri lebih murah dari yang offline, cuma petugas Bank BCA kurang update soal produk terbaru parah.",Bank Mandiri,positif
"Sebagai yang pensiun dari bank lama, priority banking Bank Mandiri layanannya premium banget. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
"Kalau menurut saya, Bank BRI overall bagus, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat dan proses verifikasi buka rekening Bank BRI via video call cepat dan mudah, di sisi lain WiFi gratis di Bank BRI lemot dan sering putus.",Bank BRI,campuran
"Sebagai yang sebagai freelancer, gak ada biaya top up ke e-wallet dari Bank BNI, hemat!. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Api bank mandiri untuk developer sangat well-documented, walaupun email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank Mandiri,positif
"Inovasi fintech bank bca selalu di depan dibanding kompetitor, padahal Livin by Mandiri makan banyak memori dan baterai hp.",Bank Mandiri,negatif
"Jujur, Bank BCA overall bagus, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA, meski pernah ada kasus double charge di kartu kredit Bank BCA.",Bank BCA,campuran
"Biaya transfer online bank bca lebih murah dari yang offline, beda cerita kalau data breach di Bank BRI beberapa waktu lalu bikin khawatir.",Bank BRI,negatif
"Jujur, Bank Mandiri overall bagus, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri dan ATM Bank Mandiri jarang kosong uangnya, selalu terisi, tapi biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,campuran
"Sebagai yang buat anak kuliah, bisa atur budget dan tracking pengeluaran di BRImo, sangat membantu. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, petugas di kantor cabang Bank BRI ramah-ramah dan informatif, tapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu luar biasa.",Bank BRI,positif
"Integrasi dengan berbagai platform digital di bank bca seamless, padahal parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,negatif
Birthday promo dari bank bca selalu menggiurkan setiap tahun. Gaskeun deh ke Bank BCA!,Bank BCA,positif
"Dari pengalaman, Bank BNI overall bagus, complaint handling di Bank BNI profesional dan follow up terus dan fitur investasi di Bank BNI mudah dipahami pemula, akan tetapi ruang ATM Bank BNI sering kotor dan kurang terawat.",Bank BNI,campuran
"Honestly, Bank BNI overall bagus, kalau transfer ke sesama Bank BNI gratis, jadi sering kupakai dan integrasi dengan berbagai platform digital di Bank BNI seamless, padahal fitur face ID di BNI Mobile Banking sering gagal recognize, ribet.",Bank BNI,campuran
"Sebagai yang ganti dari bank konvensional, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian, sambil ngecek saldo.",Bank BCA,netral
"Menurutku, Bank Mandiri overall bagus, complaint handling di Bank Mandiri profesional dan follow up terus dan Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B, cuma biaya transfer ke bank lain dari Bank Mandiri mahal, beda jauh sama yang lain.",Bank Mandiri,campuran
Belakangan proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama luar biasa. Kecewa sama Bank BCA.,Bank BCA,negatif
"Honestly, Bank BNI overall bagus, fitur investasi di Bank BNI mudah dipahami pemula dan masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon, walaupun BNI Mobile Banking makan banyak memori dan baterai hp.",Bank BNI,campuran
"Sebagai yang untuk usaha kecil, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kemarin, pas lagi butuh dana darurat, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan. Bank BCA gak sebagus Bank BNI sih.",Bank BCA,positif
"Tadi banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong ekstrem. Kecewa sama Bank BNI.",Bank BNI,negatif
"Sejak pakai, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, beda cerita kalau receipt ATM Bank BRI sering habis kertas atau blur printnya.",Bank BRI,campuran
"Bisa beli emas digital langsung dari aplikasi bank mandiri, walaupun pernah ada kasus double charge di kartu kredit Bank BRI.",Bank Mandiri,positif
"saya punya rekening di Bank Mandiri dan juga di Bank BNI, sambil ngecek saldo.",Bank Mandiri,netral
"Kalau menurut saya, Bank BNI overall bagus, layar ATM Bank BNI jernih dan touchscreen-nya sensitif dan reksadana di Bank BNI performanya konsisten bagus, walaupun pernah ada kasus double charge di kartu kredit Bank BNI.",Bank BNI,campuran
"Pengalaman pribadiku sih, ATM Bank BNI bisa deposit cek, praktis untuk yang bisnis, akan tetapi data breach di Bank Mandiri beberapa waktu lalu bikin khawatir sangat.",Bank Mandiri,negatif
"Terus terang, Bank BRI overall bagus, pemegang kartu debit Bank BRI sering dapat cashback di supermarket dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, walaupun biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",Bank BRI,campuran
"Menurutku, Bank Mandiri overall bagus, ATM Bank Mandiri jarang kosong uangnya, selalu terisi dan kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, namun telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,campuran
"Jujur, SBN dan obligasi di Bank BRI pilihan investasinya beragam, padahal loading time BNI Mobile Banking makin lama setelah update terakhir super.",Bank BNI,negatif
"Kalau dari segi investasi, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Tapi kalau pembukaan_rekening, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Susah milihnya.",Bank BNI,positif
"Kalau menurut saya, Bank BCA overall bagus, CS Bank BCA sabar banget jelasinnya, gak bikin bingung dan kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai, padahal nomor antrian di Bank BCA sering error atau loncat-loncat.",Bank BCA,campuran
"Jujur, pas lagi butuh dana darurat, jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja super. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Minggu lalu, pas tanggal tua, gak ada biaya top up ke e-wallet dari Bank BRI, hemat!. Bank BRI setara dengan Bank Mandiri sih.",Bank Mandiri,negatif
"Tadi, pas tanggal tua, bisa beli emas digital langsung dari aplikasi Bank BNI. Bank BNI masih di bawah Bank Mandiri sih.",Bank BNI,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, pemegang kartu debit Bank BRI sering dapat cashback di supermarket dan tabungan Bank BRI gak ada minimum saldo yang memberatkan, tapi susah banget mau transfer pakai BRImo, muter-muter terus menunya.",Bank BRI,campuran
"Cs bank bri via whatsapp responsif 24/7, sangat membantu, tapi penalty kalau saldo minimum gak terpenuhi di Bank Mandiri gede banget.",Bank Mandiri,negatif
"Minggu lalu, saat gajian, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu. Bank BNI jauh lebih baik dari Bank BRI sih.",Bank BNI,positif
"Kesel luar biasa sama Bank BCA, kemarin penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",Bank BCA,negatif
"Petugas di kantor cabang bank bca ramah-ramah dan informatif, meski kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,negatif
"Dari pengalaman, saat gajian, antrian di ATM Bank BRI selalu panjang, terutama weekend parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
"Sejak pakai, Bank BNI overall bagus, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi dan reksadana di Bank BNI performanya konsisten bagus, namun susah banget mau transfer pakai BNI Mobile Banking, muter-muter terus menunya.",Bank BNI,campuran
"Terus terang, Bank Mandiri overall bagus, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST dan layar ATM Bank Mandiri jernih dan touchscreen-nya sensitif, padahal sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana.",Bank Mandiri,campuran
"Jujur, weekend sale Bank BCA selalu ada promo hotel dan travel, meski WiFi gratis di Bank Mandiri lemot dan sering putus luar biasa.",Bank Mandiri,negatif
"Bank bni banyak kerjasama dengan merchant, jadi banyak diskon f&b. Recommend luar biasa buat yang mau coba Bank BNI!",Bank BNI,positif
"Kalau dari segi investasi, SBN dan obligasi di Bank BRI pilihan investasinya beragam. Tapi kalau teknologi, API Bank BNI untuk developer sangat well-documented. Susah milihnya.",Bank BNI,positif
"Sejauh ini, Bank BRI overall bagus, weekend sale Bank BRI selalu ada promo hotel dan travel dan fitur investasi di Bank BRI mudah dipahami pemula, namun banyak biaya tersembunyi kalau pakai Bank BRI, tiba-tiba saldo kepotong.",Bank BRI,campuran
"Honestly, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai, beda cerita kalau biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain.",Bank BCA,campuran
"Kemarin, pas lagi butuh dana darurat, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat. Bank BRI setara dengan Bank BNI sih.",Bank BNI,negatif
"Kalau menurut saya, Bank BNI overall bagus, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik dan robo advisor Bank BNI membantu pilih portofolio yang tepat, di sisi lain ATM Bank BNI gak ada fasilitas deposit, harus ke teller.",Bank BNI,campuran
"Dari tadi pagi, tengah malam, tampilan myBCA modern dan user-friendly, enak dilihat. Bank BCA setara dengan Bank Mandiri sih.",Bank Mandiri,negatif
Kemarin layar sentuh di ATM Bank Mandiri sering tidak responsif parah. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Belakangan, waktu lagi busy, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Bank BRI gak sebagus Bank Mandiri sih.",Bank Mandiri,negatif
"Reksadana di bank bri performanya konsisten bagus, beda cerita kalau CS di social media Bank BNI balasnya lama dan sering template jawabannya.",Bank BRI,positif
"Kesel luar biasa sama Bank BNI, belakangan antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,negatif
"Sejauh ini, waktu lagi busy, nomor antrian di Bank BNI sering error atau loncat-loncat total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Pengalaman pribadiku sih, saat transfer ke orang tua, banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
Kolaborasi bank mandiri dengan e-commerce sering ada flash sale. Bank Mandiri emang the best!,Bank Mandiri,positif
Minggu lalu proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama banget. Kecewa sama Bank BCA.,Bank BCA,negatif
"Pengalaman pribadiku sih, jam makan siang, penalty kalau saldo minimum gak terpenuhi di Bank BNI gede banget total. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Kesel banget sama Bank Mandiri, minggu lalu data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",Bank Mandiri,negatif
"Dari pengalaman, Bank BNI overall bagus, API Bank BNI untuk developer sangat well-documented dan CS Bank BNI via WhatsApp responsif 24/7, sangat membantu, cuma parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,campuran
"Kalau boleh jujur, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai, meski CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank Mandiri,campuran
"Terus terang, pas lagi butuh dana darurat, aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi luar biasa. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kalau menurut saya, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, di sisi lain data breach di Bank BRI beberapa waktu lalu bikin khawatir banget.",Bank BNI,positif
"Belakangan, ketika lagi traveling, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Bank BNI jauh lebih baik dari Bank Mandiri sih.",Bank BNI,positif
"Sebagai yang first time banking, tabungan Bank BRI gak ada minimum saldo yang memberatkan. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Tadi, saat gajian, ATM Bank BRI jarang kosong uangnya, selalu terisi. Bank BRI setara dengan Bank BNI sih.",Bank BNI,negatif
"Terus terang, Bank BNI overall bagus, aplikasi BNI Mobile Banking-nya sangat intuitif dan mudah digunakan, bahkan buat pemula dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, sayangnya CS Bank BNI jam operasionalnya terbatas, gak 24 jam.",Bank BNI,campuran
"Dari pengalaman, pas lagi butuh dana darurat, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi luar biasa. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Bulan ini, tengah malam, sering dapat promo menarik dari kartu kredit Bank BNI, diskonnya lumayan. Bank BNI masih di bawah Bank BRI sih.",Bank BNI,positif
"Kemarin, saat gajian, live chat di website Bank BCA selalu ada yang standby. Bank BCA masih di bawah Bank Mandiri sih.",Bank Mandiri,negatif
"Dari pengalaman, kartu debit Bank BCA langsung aktif setelah rekening jadi, sayangnya telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah.",Bank BCA,positif
"Kesel luar biasa sama Bank Mandiri, akhir-akhir ini sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,negatif
"Dari tadi pagi, pas tanggal tua, layar ATM Bank BCA jernih dan touchscreen-nya sensitif. Bank BCA setara dengan Bank BNI sih.",Bank BCA,positif
"Sejauh ini, waktu lagi busy, biaya kartu kredit Bank BRI annual fee-nya tinggi bener-bener. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, kolaborasi Bank BNI dengan e-commerce sering ada flash sale. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kesel banget sama Bank Mandiri, akhir-akhir ini font di Livin by Mandiri terlalu kecil, susah dibaca orang tua.",Bank Mandiri,negatif
"Menurutku, pas weekend, parkir di gedung Bank BCA mahal dan terbatas gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang buat anak kuliah, biaya transfer online Bank BNI lebih murah dari yang offline. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Terus terang, Bank BRI overall bagus, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu dan bisa bayar tagihan listrik dan PDAM di ATM Bank BRI, padahal susah banget mau transfer pakai BRImo, muter-muter terus menunya.",Bank BRI,campuran
"Bulan ini, ketika lagi traveling, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BRI hampir sama kayak Bank BNI sih.",Bank BRI,positif
"Tadi, waktu mau bayar tagihan, API Bank BCA untuk developer sangat well-documented. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BCA,positif
"Kalau dari segi teknologi, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Tapi kalau investasi, robo advisor Bank BNI membantu pilih portofolio yang tepat. Susah milihnya.",Bank BCA,positif
"Biaya admin bank bni cukup terjangkau, sesuai dengan layanannya, meski biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",Bank BNI,positif
"Sebagai yang untuk usaha kecil, reksadana di Bank BNI performanya konsisten bagus. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Tapi kalau mobile_banking, BNI Mobile Banking sangat stabil dan jarang error, bisa diandalkan. Susah milihnya.",Bank BCA,positif
Ada yang pernah pakai Bank Mandiri dan Bank BNI? Share pengalaman dong,Bank Mandiri,netral
"Sejauh ini, Bank Mandiri overall bagus, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai dan teknologi AI di Bank Mandiri membantu deteksi fraud dengan akurat, di sisi lain petugas security Bank Mandiri kadang kurang ramah ke nasabah.",Bank Mandiri,campuran
"Sebagai yang first time banking, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Menurutku, notifikasi real-time di BRImo selalu akurat dan tepat waktu, namun jam operasional cabang Bank BNI terbatas, sulit pas hari kerja parah.",Bank BRI,positif
"Kalau dari segi investasi, reksadana di Bank BRI performanya konsisten bagus. Tapi kalau investasi, bisa beli emas digital langsung dari aplikasi Bank BCA. Susah milihnya.",Bank BCA,positif
"Sebagai yang sebagai freelancer, weekend sale Bank BRI selalu ada promo hotel dan travel. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Menurutku, pas tanggal tua, gak bisa customize dashboard di Livin by Mandiri, layout-nya kaku banget. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kalau menurut saya, Bank Mandiri overall bagus, facial recognition di Livin by Mandiri lebih cepet dari fingerprint dan jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai, meski telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,campuran
"Akhir-akhir ini, pas weekend, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BRI masih di bawah Bank BNI sih.",Bank BRI,positif
Pengalaman saya dengan customer service bank bca selalu baik dan solutif. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Masalah saya cepat teratasi berkat bantuan cs bank bni via telepon, meski sering nemu ATM Bank Mandiri yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BNI,positif
"Belakangan, jam makan siang, inovasi fintech Bank BNI selalu di depan dibanding kompetitor. Bank BNI beda tipis sama Bank BCA sih.",Bank BNI,positif
Tabungan bank bri gak ada minimum saldo yang memberatkan. Worth it banget pilih Bank BRI!,Bank BRI,positif
"Sejak pakai, pas tanggal tua, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari sangat. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Dari pengalaman, Bank BNI overall bagus, kolaborasi Bank BNI dengan e-commerce sering ada flash sale dan ATM Bank BNI bisa deposit cek, praktis untuk yang bisnis, walaupun biaya admin bulanan Bank BNI lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,campuran
"Buka rekening bank bri sekarang bisa full online, gak sampai 10 menit jadi, di sisi lain biaya tarik tunai di ATM bank lain dari Bank BCA selangit.",Bank BCA,negatif
"Menurutku, notifikasi real-time di BRImo selalu akurat dan tepat waktu, namun jam operasional cabang Bank BNI terbatas, sulit pas hari kerja parah.",Bank BNI,negatif
"Jujur, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, namun ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai ekstrem.",Bank Mandiri,positif
"Sebagai yang buat anak kuliah, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"saya adalah nasabah Bank BRI sudah 5 tahun, sambil tanya-tanya produk.",Bank BRI,netral
"Sejak pakai, Bank Mandiri overall bagus, satpam di Bank Mandiri sigap membantu nasabah yang kebingungan dan promo cashback Bank Mandiri sering banget, lumayan buat tambahan, padahal ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,campuran
"Kalau menurut saya, Bank Mandiri overall bagus, teknologi AI di Bank Mandiri membantu deteksi fraud dengan akurat dan sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, di sisi lain proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
"Sebagai yang sebagai freelancer, facial recognition di myBCA lebih cepet dari fingerprint. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau dari segi cs, complaint handling di Bank BNI profesional dan follow up terus. Tapi kalau cs, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Susah milihnya.",Bank BNI,positif
Teknologi ai di bank bri membantu deteksi fraud dengan akurat. Bank BRI emang the best!,Bank BRI,positif
"Dari pengalaman, Bank BRI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan live chat di website Bank BRI selalu ada yang standby, di sisi lain update BRImo bukannya makin bagus malah makin banyak bug.",Bank BRI,campuran
"Honestly, waktu mau bayar tagihan, ruang ATM Bank Mandiri sering kotor dan kurang terawat sangat. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
rekening Bank Mandiri saya gunakan khusus untuk tabungan sejak kemarin.,Bank Mandiri,netral
"Kesel gila sama Bank BRI, akhir-akhir ini ATM Bank BRI gak ada fasilitas deposit, harus ke teller.",Bank BRI,negatif
Petugas di kantor cabang bank mandiri ramah-ramah dan informatif. Gaskeun deh ke Bank Mandiri!,Bank Mandiri,positif
"Kalau boleh jujur, Bank BRI overall bagus, fitur investasi di Bank BRI mudah dipahami pemula dan ATM Bank BRI ada fitur tarik tunai tanpa kartu, canggih!, tapi biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",Bank BRI,campuran
"Kalau dari segi biaya, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Tapi kalau investasi, fitur investasi di Bank BRI mudah dipahami pemula. Susah milihnya.",Bank BNI,positif
"Sebagai yang pensiun dari bank lama, update myBCA selalu membawa fitur baru yang berguna. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau boleh jujur, Bank Mandiri overall bagus, priority banking Bank Mandiri layanannya premium banget dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, namun sering nemu ATM Bank Mandiri yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank Mandiri,campuran
