teks,target_bank,sentimen
"Pengalaman pribadiku sih, jam makan siang, penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget banget. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sejauh ini, saat gajian, UI/UX dari Livin by Mandiri agak membingungkan untuk orang tua, terlalu rumit gila. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Baru seminggu di Bank BRI, masih adaptasi tapi promising",Bank BRI,positif
"Sebagai yang untuk usaha kecil, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Bulan ini, ketika lagi traveling, biaya transfer online Bank BNI lebih murah dari yang offline. Bank BNI beda tipis sama Bank BCA sih.",Bank BNI,positif
Satpam di bank bca sigap membantu nasabah yang kebingungan. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Guys, Bank BRI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Kalau dari segi promo, weekend sale Bank BNI selalu ada promo hotel dan travel. Tapi kalau atm, antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif. Susah milihnya.",Bank BNI,positif
"Belakangan, pas system maintenance, sistem keamanan Bank BRI menggunakan enkripsi tingkat militer. Bank BRI jauh lebih baik dari Bank BCA sih.",Bank BRI,positif
tadi pagi ke kantor cabang Bank BCA untuk urusan administrasi minggu lalu.,Bank BCA,netral
"Kalau dari segi teknologi, teknologi AI di Bank Mandiri membantu deteksi fraud dengan akurat. Tapi kalau pembukaan_rekening, kartu debit Bank BRI langsung aktif setelah rekening jadi. Susah milihnya.",Bank BRI,positif
Masalah saya cepat teratasi berkat bantuan cs bank bca via telepon. Bank BCA emang the best!,Bank BCA,positif
"Dari pengalaman, Bank BCA overall bagus, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis dan tabungan Bank BCA gak ada minimum saldo yang memberatkan, namun AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",Bank BCA,campuran
"Kemarin, pas tanggal tua, widget di home screen untuk BNI Mobile Banking praktis banget. Bank BNI lebih worth it dibanding Bank BCA sih.",Bank BNI,positif
"Kesel gila sama Bank BCA, sejak kemarin petugas Bank BCA kurang update soal produk terbaru.",Bank BCA,negatif
"Honestly, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, padahal receipt ATM Bank BCA sering habis kertas atau blur printnya sangat.",Bank Mandiri,positif
Bulan ini BRImo makan banyak memori dan baterai hp bener-bener. Kecewa sama Bank BRI.,Bank BRI,negatif
"Belakangan, saat transfer ke orang tua, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST. Bank Mandiri lebih bagus daripada Bank BNI sih.",Bank Mandiri,positif
"Tadi, pas tanggal tua, kartu debit Bank BNI langsung aktif setelah rekening jadi. Bank BNI masih di atas Bank Mandiri sih.",Bank Mandiri,negatif
"Sejak pakai, Bank BCA overall bagus, tabungan Bank BCA gak ada minimum saldo yang memberatkan dan keamanan myBCA berlapis-lapis, bikin tenang, meski CS Bank BCA sering putus sambungan di tengah pembicaraan.",Bank BCA,campuran
Notifikasi real-time di brimo selalu akurat dan tepat waktu. Bank BRI emang the best!,Bank BRI,positif
"Baru seminggu di Bank Mandiri, masih adaptasi tapi promising",Bank Mandiri,positif
"Kemarin, tengah malam, kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale. Bank Mandiri lebih worth it dibanding Bank BCA sih.",Bank Mandiri,positif
"Sebagai yang pensiun dari bank lama, sistem keamanan Bank BRI menggunakan enkripsi tingkat militer. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Menurutku, pas weekend, AC di kantor cabang Bank Mandiri kurang dingin, gerah nunggu gila. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang sebagai freelancer, promo cashback Bank BRI sering banget, lumayan buat tambahan. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sejauh ini, pas weekend, aplikasi BNI Mobile Banking sering banget maintenance, apalagi pas tanggal gajian, bikin emosi super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Terus terang, Bank BCA overall bagus, inovasi fintech Bank BCA selalu di depan dibanding kompetitor dan pemegang kartu debit Bank BCA sering dapat cashback di supermarket, tapi telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BCA,campuran
"Minta saran dong, antara Bank BNI dan Bank BCA mana yang lebih worth it?",Bank BNI,netral
"Pengalaman pribadiku sih, pas system maintenance, telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu banget. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Menurutku, pas lagi butuh dana darurat, antrian di ATM Bank BCA selalu panjang, terutama weekend parah. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Honestly, pas system maintenance, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BCA overall bagus, widget di home screen untuk myBCA praktis banget dan proses verifikasi buka rekening Bank BCA via video call cepat dan mudah, meski keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,campuran
"Sejauh ini, Bank BRI overall bagus, kolaborasi Bank BRI dengan e-commerce sering ada flash sale dan SBN dan obligasi di Bank BRI pilihan investasinya beragam, sayangnya petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,campuran
"Sebagai yang ganti dari bank konvensional, kartu debit Bank Mandiri langsung aktif setelah rekening jadi. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"tadi pagi ke kantor cabang Bank BRI untuk urusan administrasi, sambil tanya-tanya produk.",Bank BRI,netral
"Pemegang kartu debit bank mandiri sering dapat cashback di supermarket, sayangnya fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank Mandiri,positif
"Kalau menurut saya, Bank Mandiri overall bagus, antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif dan tampilan Livin by Mandiri modern dan user-friendly, enak dilihat, padahal sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,campuran
"Sejauh ini, Bank BRI overall bagus, reksadana di Bank BRI performanya konsisten bagus dan ATM Bank BRI ada fitur tarik tunai tanpa kartu, canggih!, di sisi lain biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BRI,campuran
"Dari tadi pagi, tengah malam, complaint handling di Bank BCA profesional dan follow up terus. Bank BCA masih unggul dibanding Bank BNI sih.",Bank BCA,positif
"Jujur, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan update myBCA selalu membawa fitur baru yang berguna, sayangnya CS di social media Bank BCA balasnya lama dan sering template jawabannya.",Bank BCA,campuran
"Top up e-wallet dari brimo instan masuknya, sayangnya nomor antrian di Bank Mandiri sering error atau loncat-loncat.",Bank Mandiri,negatif
"Kalau boleh jujur, Bank BRI overall bagus, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B dan kartu debit Bank BRI langsung aktif setelah rekening jadi, meski BRImo crash kalau hp storage penuh, gak ada warning.",Bank BRI,campuran
"Sebagai yang buat anak kuliah, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Terus terang, Bank BCA overall bagus, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik dan bisa bayar tagihan listrik dan PDAM di ATM Bank BCA, beda cerita kalau biaya kartu kredit Bank BCA annual fee-nya tinggi.",Bank BCA,campuran
"Honestly, Bank BNI overall bagus, onboarding di Bank BNI dikasih welcome gift yang menarik dan complaint handling di Bank BNI profesional dan follow up terus, namun fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
Program poin reward bank bri bisa ditukar berbagai hadiah menarik. Recommend bener-bener buat yang mau coba Bank BRI!,Bank BRI,positif
"Kalau dari segi biaya, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Tapi kalau teknologi, integrasi dengan berbagai platform digital di Bank BCA seamless. Susah milihnya.",Bank BCA,positif
"Sebagai yang pensiun dari bank lama, fitur investasi di Bank BCA mudah dipahami pemula. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Honestly, jam makan siang, biaya tarik tunai di ATM bank lain dari Bank BRI selangit sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Lagi compare Bank BCA vs Bank BNI, ada masukan?",Bank BNI,netral
"Sebagai yang buat anak kuliah, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Sebagai yang ganti dari bank konvensional, CS Bank BCA via WhatsApp responsif 24/7, sangat membantu. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau dari segi biaya, promo cashback Bank BRI sering banget, lumayan buat tambahan. Tapi kalau biaya, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Susah milihnya.",Bank BRI,positif
"Terus terang, Bank Mandiri overall bagus, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah dan complaint handling di Bank Mandiri profesional dan follow up terus, cuma charge untuk layanan priority banking Bank Mandiri gak worth it.",Bank Mandiri,campuran
Proses verifikasi buka rekening bank bri via video call cepat dan mudah. Worth it banget pilih Bank BRI!,Bank BRI,positif
"Sejak kemarin, jam makan siang, priority banking Bank Mandiri layanannya premium banget. Bank Mandiri jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Terus terang, jam makan siang, keamanan area ATM Bank BNI kurang, sering ada orang mencurigakan gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Menurutku, ketika lagi traveling, telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sejauh ini, Bank BCA overall bagus, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer dan bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu, tapi penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",Bank BCA,campuran
"Sejak pakai, waktu lagi busy, ruang ATM Bank Mandiri sering kotor dan kurang terawat bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Dari pengalaman, tengah malam, pernah ada kasus double charge di kartu kredit Bank BCA gila. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang untuk usaha kecil, promo cashback Bank BNI sering banget, lumayan buat tambahan. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
saya punya rekening di Bank BNI dan juga di Bank BCA.,Bank BNI,netral
"Kalau boleh jujur, BRImo sangat stabil dan jarang error, bisa diandalkan, tapi aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi banget.",Bank BCA,negatif
"Kalau dari segi biaya, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Tapi kalau biaya, tabungan Bank BRI gak ada minimum saldo yang memberatkan. Susah milihnya.",Bank BRI,positif
"Sejauh ini, Bank BNI overall bagus, fitur di BNI Mobile Banking lengkap banget, semua bisa dari hp, gak perlu ke cabang dan inovasi fintech Bank BNI selalu di depan dibanding kompetitor, walaupun biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank BNI,campuran
Biaya transfer online bank mandiri lebih murah dari yang offline. Worth it banget pilih Bank Mandiri!,Bank Mandiri,positif
"Buka rekening bank bri sekarang bisa full online, gak sampai 10 menit jadi, walaupun myBCA sering tiba-tiba logout sendiri, harus login ulang terus.",Bank BCA,negatif
"Sejak kemarin, waktu lagi busy, jaringan ATM Bank BNI sangat luas, jadi gampang tarik tunai. Bank BNI jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Kemarin, pas weekend, inovasi fintech Bank BCA selalu di depan dibanding kompetitor. Bank BCA unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Kalau boleh jujur, saat gajian, UI/UX dari Livin by Mandiri agak membingungkan untuk orang tua, terlalu rumit gila. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Kesel gila sama Bank BCA, dari tadi pagi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,negatif
"Sejak pakai, Bank BCA overall bagus, bisa beli emas digital langsung dari aplikasi Bank BCA dan walaupun antre, pelayanan di teller Bank BCA efisien dan cepat, tapi layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
"Dari pengalaman, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan sistem keamanan Bank BCA menggunakan enkripsi tingkat militer, akan tetapi antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,campuran
"Sejauh ini, waktu mau bayar tagihan, susah banget mau transfer pakai Livin by Mandiri, muter-muter terus menunya gila. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
"Aplikasi bni mobile banking-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Gaskeun deh ke Bank BNI!",Bank BNI,positif
"Akhir-akhir ini, saat transfer ke orang tua, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Bank Mandiri jauh lebih baik dari Bank BNI sih.",Bank Mandiri,positif
"Menurutku, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan live chat di website Bank Mandiri selalu ada yang standby, di sisi lain sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana.",Bank Mandiri,campuran
"Kesel banget sama Bank Mandiri, dari tadi pagi fitur face ID di Livin by Mandiri sering gagal recognize, ribet.",Bank Mandiri,negatif
"Kalau dari segi teknologi, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Tapi kalau mobile_banking, keamanan myBCA berlapis-lapis, bikin tenang. Susah milihnya.",Bank BCA,positif
"menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian, sambil ngecek saldo.",Bank BNI,netral
"Kalau dari segi atm, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!. Tapi kalau pembukaan_rekening, kartu debit Bank BNI langsung aktif setelah rekening jadi. Susah milihnya.",Bank Mandiri,positif
"Terus terang, Bank Mandiri overall bagus, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan dan fitur investasi di Bank Mandiri mudah dipahami pemula, cuma WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
"Minggu lalu sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak total. Kecewa sama Bank BNI.",Bank BNI,negatif
Teknologi ai di bank bca membantu deteksi fraud dengan akurat. Bank BCA emang the best!,Bank BCA,positif
"Kalau boleh jujur, fitur investasi di Bank BRI mudah dipahami pemula, beda cerita kalau CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan sangat.",Bank BRI,positif
"Sebagai yang pensiun dari bank lama, CS Bank BNI via WhatsApp responsif 24/7, sangat membantu. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Biaya transfer online bank bri lebih murah dari yang offline. Recommend bener-bener buat yang mau coba Bank BRI!,Bank BRI,positif
"Dari tadi pagi, pas lagi butuh dana darurat, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer. Bank Mandiri masih di atas Bank BRI sih.",Bank Mandiri,positif
"Terus terang, layar ATM Bank BNI jernih dan touchscreen-nya sensitif, namun petugas security Bank BCA kadang kurang ramah ke nasabah total.",Bank BCA,negatif
"Sejauh ini, Bank BNI overall bagus, onboarding di Bank BNI dikasih welcome gift yang menarik dan promo cashback Bank BNI sering banget, lumayan buat tambahan, namun kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
"Sejak kemarin jam operasional cabang Bank BCA terbatas, sulit pas hari kerja sangat. Kecewa sama Bank BCA.",Bank BCA,negatif
lagi proses pengajuan kredit di Bank BRI sejak kemarin.,Bank BRI,netral
"Dari pengalaman, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan, namun sistem Bank BNI pernah down berhari-hari, gak bisa akses dana parah.",Bank Mandiri,positif
"Kemarin night mode BNI Mobile Banking malah bikin mata pusing, kontras kurang super. Kecewa sama Bank BNI.",Bank BNI,negatif
"Akhir-akhir ini, tengah malam, fitur investasi di Bank BCA mudah dipahami pemula. Bank BCA lebih worth it dibanding Bank Mandiri sih.",Bank Mandiri,negatif
Tabungan bank bni gak ada minimum saldo yang memberatkan. Gaskeun deh ke Bank BNI!,Bank BNI,positif
Antrian di atm bank mandiri biasanya cepat karena mesinnya responsif. Recommend parah buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Jujur, fitur cardless di myBCA ngebantu banget pas dompet ketinggalan, namun susah banget mau transfer pakai BRImo, muter-muter terus menunya total.",Bank BRI,negatif
"sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR, sambil tanya-tanya produk.",Bank BCA,netral
"Sejak pakai, waktu mau bayar tagihan, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising sangat. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Sebagai yang sebagai freelancer, ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Minggu lalu, ketika lagi traveling, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank Mandiri beda tipis sama Bank BNI sih.",Bank Mandiri,positif
"saya punya rekening di Bank BCA dan juga di Bank BRI, sambil ngurus dokumen.",Bank BCA,netral
"Dari tadi pagi, pas weekend, reksadana di Bank BRI performanya konsisten bagus. Bank BRI jauh lebih baik dari Bank BNI sih.",Bank BRI,positif
"Bulan ini, pas weekend, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI unggul dibanding Bank BRI sih.",Bank BNI,positif
"Pengalaman pribadiku sih, pas tanggal tua, layar sentuh di ATM Bank BCA sering tidak responsif gila. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Sebagai yang untuk usaha kecil, SBN dan obligasi di Bank BCA pilihan investasinya beragam. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Tadi, ketika lagi traveling, promo cashback Bank BNI sering banget, lumayan buat tambahan. Bank BNI unggul dibanding Bank BCA sih.",Bank BCA,negatif
"Fitur cardless di bni mobile banking ngebantu banget pas dompet ketinggalan, beda cerita kalau email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas.",Bank BNI,positif
"Sejak pakai, Bank BRI overall bagus, kartu debit Bank BRI langsung aktif setelah rekening jadi dan tabungan Bank BRI gak ada minimum saldo yang memberatkan, akan tetapi kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, top up e-wallet dari BNI Mobile Banking instan masuknya dan satpam di Bank BNI sigap membantu nasabah yang kebingungan, beda cerita kalau jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",Bank BNI,campuran
"Honestly, saat gajian, WiFi gratis di Bank BNI lemot dan sering putus sangat. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Kesel banget sama Bank BCA, sejak kemarin charge untuk layanan priority banking Bank BCA gak worth it.",Bank BCA,negatif
"Sejak kemarin, pas lagi butuh dana darurat, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Bank Mandiri beda tipis sama Bank BNI sih.",Bank BNI,negatif
"Kalau menurut saya, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan, padahal sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak sangat.",Bank BRI,negatif
"Terus terang, tengah malam, update myBCA bukannya makin bagus malah makin banyak bug parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Terus terang, Bank BRI overall bagus, facial recognition di BRImo lebih cepet dari fingerprint dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, beda cerita kalau email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BRI,campuran
"Menurutku, waktu mau bayar tagihan, biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Robo advisor bank bni membantu pilih portofolio yang tepat, meski parkir di gedung Bank Mandiri mahal dan terbatas.",Bank BNI,positif
"Sebagai yang pensiun dari bank lama, ATM Bank BRI jarang kosong uangnya, selalu terisi. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau boleh jujur, Bank BRI overall bagus, integrasi dengan berbagai platform digital di Bank BRI seamless dan birthday promo dari Bank BRI selalu menggiurkan setiap tahun, tapi pernah ada kasus double charge di kartu kredit Bank BRI.",Bank BRI,campuran
"Kalau dari segi promo, birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun. Tapi kalau pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI. Susah milihnya.",Bank Mandiri,positif
"Honestly, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan CS Bank BCA sangat responsif dan membantu, masalah langsung kelar, padahal nomor antrian di Bank BCA sering error atau loncat-loncat.",Bank BCA,campuran
"Pengalaman pribadiku sih, Bank BCA overall bagus, tabungan Bank BCA gak ada minimum saldo yang memberatkan dan jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai, cuma sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,campuran
"Honestly, top up e-wallet dari Livin by Mandiri instan masuknya, akan tetapi follow up dari CS Bank BNI lemah, janji gak ditepati gila.",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Atm bank mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, cuma biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain.",Bank BRI,negatif
"Kalau menurut saya, Bank BNI overall bagus, walaupun antre, pelayanan di teller Bank BNI efisien dan cepat dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, meski proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama.",Bank BNI,campuran
Belakangan charge untuk layanan priority banking Bank BRI gak worth it bener-bener. Kecewa sama Bank BRI.,Bank BRI,negatif
lagi proses pengajuan kredit di Bank Mandiri belakangan.,Bank Mandiri,netral
"Dari pengalaman, waktu mau bayar tagihan, data breach di Bank BCA beberapa waktu lalu bikin khawatir luar biasa. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Sejak pakai, Bank BCA overall bagus, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP dan transfer pakai myBCA anti ribet, prosesnya cepat dan simpel, meski penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",Bank BCA,campuran
"Terus terang, layar ATM Bank BNI jernih dan touchscreen-nya sensitif, namun petugas security Bank BCA kadang kurang ramah ke nasabah total.",Bank BNI,positif
"Honestly, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu, akan tetapi fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu banget.",Bank BNI,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat dan layar ATM Bank BNI jernih dan touchscreen-nya sensitif, cuma jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",Bank BNI,campuran
"Kemarin, waktu lagi busy, biaya admin Bank BNI cukup terjangkau, sesuai dengan layanannya. Bank BNI unggul dibanding Bank Mandiri sih.",Bank Mandiri,negatif
"Minggu lalu telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu parah. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Kalau dari segi investasi, reksadana di Bank BNI performanya konsisten bagus. Tapi kalau cs, petugas di kantor cabang Bank BRI ramah-ramah dan informatif. Susah milihnya.",Bank BRI,positif
"Honestly, Bank BCA overall bagus, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer dan login di myBCA sekarang cepat pakai biometrik, praktis!, walaupun jam operasional cabang Bank BCA terbatas, sulit pas hari kerja.",Bank BCA,campuran
"Kesel super sama Bank BRI, akhir-akhir ini keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BRI,negatif
Fitur investasi di bank bni mudah dipahami pemula. Recommend ekstrem buat yang mau coba Bank BNI!,Bank BNI,positif
"Robo advisor bank bri membantu pilih portofolio yang tepat, namun nomor antrian di Bank BNI sering error atau loncat-loncat.",Bank BRI,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B dan QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya, walaupun biaya kartu kredit Bank BRI annual fee-nya tinggi.",Bank BRI,campuran
"Kolaborasi bank mandiri dengan e-commerce sering ada flash sale, sayangnya sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank Mandiri,positif
"Pengalaman pribadiku sih, jam makan siang, sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak ekstrem. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Update: akhirnya pindah ke Bank BCA, so far so good",Bank BCA,positif
"Jujur, pas weekend, email complaint ke Bank BNI gak pernah dibalas dengan tuntas bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"saya punya rekening di Bank Mandiri dan juga di Bank BCA, sambil tanya-tanya produk.",Bank Mandiri,netral
"Kalau menurut saya, Bank BRI overall bagus, program poin reward Bank BRI bisa ditukar berbagai hadiah menarik dan pengalaman saya dengan customer service Bank BRI selalu baik dan solutif, meski receipt ATM Bank BRI sering habis kertas atau blur printnya.",Bank BRI,campuran
Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif. Gaskeun deh ke Bank Mandiri!,Bank Mandiri,positif
"Honestly, waktu mau bayar tagihan, parkir di gedung Bank BCA mahal dan terbatas sangat. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Honestly, Bank BRI overall bagus, pengalaman saya dengan customer service Bank BRI selalu baik dan solutif dan API Bank BRI untuk developer sangat well-documented, beda cerita kalau layar sentuh di ATM Bank BRI sering tidak responsif.",Bank BRI,campuran
"Kalau boleh jujur, layar ATM Bank BNI jernih dan touchscreen-nya sensitif, padahal sistem Bank BCA pernah down berhari-hari, gak bisa akses dana luar biasa.",Bank BCA,negatif
"Tadi CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan banget. Kecewa sama Bank BNI.",Bank BNI,negatif
"Minggu lalu, saat gajian, reksadana di Bank BNI performanya konsisten bagus. Bank BNI jauh lebih baik dari Bank BCA sih.",Bank BNI,positif
"Minggu lalu, saat transfer ke orang tua, fitur split bill di Livin by Mandiri memudahkan patungan sama teman. Bank Mandiri beda tipis sama Bank BCA sih.",Bank Mandiri,positif
"Bulan ini, pas system maintenance, fitur split bill di myBCA memudahkan patungan sama teman. Bank BCA masih di atas Bank BRI sih.",Bank BRI,negatif
"Bank bni banyak kerjasama dengan merchant, jadi banyak diskon f&b. Bank BNI emang the best!",Bank BNI,positif
Ada yang pernah pakai Bank BCA dan Bank Mandiri? Share pengalaman dong,Bank BCA,netral
"Menurutku, complaint handling di Bank BRI profesional dan follow up terus, sayangnya biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai gila.",Bank BRI,positif
